"Time","TemperatureF"
2012-10-02 01:50:00,65.1
2012-10-02 01:59:00,64.7
2012-10-02 02:04:00,65.1
2012-10-02 02:21:00,64.9
2012-10-02 02:27:00,64.5
2012-10-02 02:35:00,64
2012-10-02 02:41:00,63.8
2012-10-02 02:46:00,63.6
2012-10-02 02:54:00,63.3
2012-10-02 03:03:00,63.3
2012-10-02 03:21:00,62.7
2012-10-02 03:26:00,62.6
2012-10-02 03:35:00,62.5
2012-10-02 03:43:00,62.3
2012-10-02 03:52:00,62.3
2012-10-02 03:57:00,62.2
2012-10-02 04:02:00,62
2012-10-02 04:21:00,61.6
2012-10-02 04:30:00,61.5
2012-10-02 04:35:00,61.3
2012-10-02 04:40:00,61.2
2012-10-02 04:46:00,61.1
2012-10-02 04:54:00,61.1
2012-10-02 05:03:00,60.9
2012-10-02 05:19:00,60.8
2012-10-02 05:24:00,60.7
2012-10-02 05:33:00,60.5
2012-10-02 05:38:00,60.6
2012-10-02 05:46:00,61.4
2012-10-02 05:55:00,61.4
2012-10-02 06:04:00,60.9
2012-10-02 06:21:00,59.8
2012-10-02 06:30:00,59.7
2012-10-02 06:39:00,59.6
2012-10-02 06:48:00,59.5
2012-10-02 06:56:00,59.2
2012-10-02 07:02:00,59.1
2012-10-02 07:17:00,58.9
2012-10-02 07:26:00,59.1
2012-10-02 07:35:00,59.4
2012-10-02 07:40:00,60
2012-10-02 07:45:00,60.6
2012-10-02 07:54:00,61.6
2012-10-02 07:59:00,62.5
2012-10-02 08:04:00,63.3
2012-10-02 08:14:00,65
2012-10-02 08:30:00,67.2
2012-10-02 08:35:00,67.7
2012-10-02 08:40:00,68.1
2012-10-02 08:45:00,68.5
2012-10-02 08:50:00,69
2012-10-02 08:56:00,69.4
2012-10-02 09:04:00,70.4
2012-10-02 09:18:00,71.8
2012-10-02 09:27:00,72.9
2012-10-02 09:36:00,73.9
2012-10-02 09:41:00,74.6
2012-10-02 09:50:00,76.8
2012-10-02 09:58:00,77.7
2012-10-02 10:07:00,78.7
2012-10-02 10:21:00,80.6
2012-10-02 10:26:00,81.3
2012-10-02 10:31:00,82
2012-10-02 10:37:00,82.8
2012-10-02 10:45:00,83.2
2012-10-02 10:50:00,83.5
2012-10-02 10:56:00,84
2012-10-02 11:04:00,85.5
2012-10-02 11:18:00,85.8
2012-10-02 11:23:00,86.9
2012-10-02 11:29:00,86.9
2012-10-02 11:37:00,88.3
2012-10-02 11:46:00,88
2012-10-02 11:55:00,87.1
2012-10-02 12:04:00,87.1
2012-10-02 12:23:00,88.2
2012-10-02 12:28:00,88.3
2012-10-02 12:37:00,88.7
2012-10-02 12:45:00,88.8
2012-10-02 12:50:00,89.2
2012-10-02 12:59:00,90.1
2012-10-02 13:22:00,92
2012-10-02 13:27:00,92.5
2012-10-02 13:32:00,92.8
2012-10-02 13:41:00,93
2012-10-02 13:46:00,93.4
2012-10-02 13:55:00,94
2012-10-02 14:04:00,94.8
2012-10-02 14:23:00,95.4
2012-10-02 14:31:00,95.7
2012-10-02 14:37:00,95.5
